monkey;task;session;trials;stimulus;selection
b;Artificial Discrimination;160,0;173,0;str;ctr
b;Artificial Discrimination;160,0;174,0;ctr;str
b;Artificial Discrimination;161,0;6,0;str;ctr
b;Artificial Discrimination;161,0;7,0;ctr;ctr
b;Artificial Discrimination;161,0;8,0;ctr;ctr
b;Artificial Discrimination;161,0;9,0;ctr;ctr
b;Artificial Discrimination;161,0;10,0;str;ctr
b;Artificial Discrimination;161,0;11,0;str;str
b;Artificial Discrimination;161,0;12,0;str;ctr
b;Artificial Discrimination;161,0;13,0;ctr;str
b;Artificial Discrimination;161,0;14,0;ctr;ctr
b;Artificial Discrimination;161,0;15,0;ctr;str
b;Artificial Discrimination;161,0;24,0;str;ctr
b;Artificial Discrimination;161,0;25,0;ctr;ctr
b;Artificial Discrimination;161,0;26,0;str;ctr
b;Artificial Discrimination;161,0;27,0;str;ctr
b;Artificial Discrimination;161,0;28,0;str;str
b;Artificial Discrimination;161,0;29,0;ctr;str
b;Artificial Discrimination;161,0;30,0;str;ctr
b;Artificial Discrimination;161,0;31,0;ctr;str
b;Artificial Discrimination;161,0;32,0;ctr;ctr
b;Artificial Discrimination;161,0;33,0;str;ctr
b;Artificial Discrimination;161,0;34,0;str;ctr
b;Artificial Discrimination;161,0;35,0;str;ctr
b;Artificial Discrimination;161,0;36,0;str;str
b;Artificial Discrimination;161,0;37,0;ctr;str
b;Artificial Discrimination;161,0;38,0;ctr;ctr
b;Artificial Discrimination;161,0;39,0;str;ctr
b;Artificial Discrimination;161,0;40,0;str;ctr
b;Artificial Discrimination;161,0;41,0;str;ctr
b;Artificial Discrimination;161,0;42,0;ctr;str
b;Artificial Discrimination;161,0;43,0;str;ctr
b;Artificial Discrimination;161,0;44,0;ctr;str
b;Artificial Discrimination;161,0;45,0;str;ctr
b;Artificial Discrimination;161,0;46,0;str;str
b;Artificial Discrimination;161,0;69,0;str;ctr
b;Artificial Discrimination;161,0;70,0;str;ctr
b;Artificial Discrimination;161,0;71,0;str;str
b;Artificial Discrimination;161,0;72,0;ctr;ctr
b;Artificial Discrimination;161,0;73,0;str;str
b;Artificial Discrimination;161,0;74,0;str;str
b;Artificial Discrimination;161,0;75,0;ctr;ctr
b;Artificial Discrimination;161,0;76,0;ctr;ctr
b;Artificial Discrimination;161,0;77,0;ctr;str
b;Artificial Discrimination;161,0;78,0;ctr;str
b;Artificial Discrimination;161,0;79,0;ctr;ctr
b;Artificial Discrimination;161,0;80,0;str;str
b;Artificial Discrimination;161,0;81,0;ctr;str
b;Artificial Discrimination;161,0;82,0;ctr;ctr
b;Artificial Discrimination;161,0;83,0;str;str
b;Artificial Discrimination;161,0;84,0;ctr;ctr
b;Artificial Discrimination;161,0;85,0;str;ctr
b;Artificial Discrimination;161,0;86,0;ctr;str
b;Artificial Discrimination;161,0;97,0;str;str
b;Artificial Discrimination;161,0;98,0;str;ctr
b;Artificial Discrimination;161,0;99,0;str;str
b;Artificial Discrimination;161,0;100,0;str;str
b;Artificial Discrimination;161,0;101,0;ctr;str
b;Artificial Discrimination;161,0;102,0;ctr;str
b;Artificial Discrimination;161,0;103,0;ctr;ctr
b;Artificial Discrimination;161,0;104,0;str;ctr
b;Artificial Discrimination;161,0;105,0;ctr;str
b;Artificial Discrimination;161,0;106,0;str;ctr
b;Artificial Discrimination;161,0;107,0;ctr;ctr
b;Artificial Discrimination;161,0;120,0;ctr;str
b;Artificial Discrimination;161,0;121,0;str;str
b;Artificial Discrimination;161,0;122,0;ctr;str
b;Artificial Discrimination;161,0;123,0;str;ctr
b;Artificial Discrimination;161,0;124,0;ctr;ctr
b;Artificial Discrimination;161,0;125,0;ctr;ctr
b;Artificial Discrimination;161,0;126,0;str;str
b;Artificial Discrimination;161,0;127,0;ctr;ctr
b;Artificial Discrimination;161,0;128,0;ctr;ctr
b;Artificial Discrimination;161,0;129,0;str;str
b;Artificial Discrimination;161,0;130,0;str;ctr
b;Artificial Discrimination;161,0;131,0;ctr;ctr
b;Artificial Discrimination;161,0;132,0;str;ctr
b;Artificial Discrimination;161,0;148,0;ctr;str
b;Artificial Discrimination;161,0;149,0;ctr;str
b;Artificial Discrimination;161,0;150,0;ctr;ctr
b;Artificial Discrimination;161,0;151,0;str;ctr
b;Artificial Discrimination;161,0;152,0;str;str
b;Artificial Discrimination;161,0;153,0;ctr;ctr
b;Artificial Discrimination;161,0;154,0;str;ctr
b;Artificial Discrimination;161,0;155,0;str;str
b;Artificial Discrimination;161,0;156,0;str;str
b;Artificial Discrimination;161,0;157,0;ctr;ctr
b;Artificial Discrimination;161,0;158,0;str;str
b;Artificial Discrimination;161,0;159,0;str;str
b;Artificial Discrimination;161,0;174,0;ctr;ctr
b;Artificial Discrimination;161,0;175,0;ctr;ctr
b;Artificial Discrimination;161,0;176,0;str;str
b;Artificial Discrimination;161,0;177,0;str;str
b;Artificial Discrimination;161,0;178,0;ctr;str
b;Artificial Discrimination;162,0;4,0;str;str
b;Artificial Discrimination;162,0;5,0;ctr;ctr
b;Artificial Discrimination;162,0;6,0;str;ctr
b;Artificial Discrimination;162,0;7,0;ctr;str
b;Artificial Discrimination;162,0;8,0;str;ctr
b;Artificial Discrimination;162,0;10,0;str;str
b;Artificial Discrimination;162,0;11,0;ctr;ctr
b;Artificial Discrimination;162,0;12,0;ctr;ctr
b;Artificial Discrimination;162,0;13,0;str;ctr
b;Artificial Discrimination;162,0;21,0;ctr;ctr
b;Artificial Discrimination;162,0;22,0;ctr;ctr
b;Artificial Discrimination;162,0;23,0;str;str
b;Artificial Discrimination;162,0;24,0;str;ctr
b;Artificial Discrimination;162,0;25,0;ctr;str
b;Artificial Discrimination;162,0;26,0;ctr;str
b;Artificial Discrimination;162,0;27,0;str;ctr
b;Artificial Discrimination;162,0;29,0;ctr;ctr
b;Artificial Discrimination;162,0;30,0;str;str
b;Artificial Discrimination;162,0;31,0;ctr;ctr
b;Artificial Discrimination;162,0;32,0;str;str
b;Artificial Discrimination;162,0;33,0;ctr;ctr
b;Artificial Discrimination;162,0;34,0;str;ctr
b;Artificial Discrimination;162,0;35,0;str;ctr
b;Artificial Discrimination;162,0;36,0;str;ctr
b;Artificial Discrimination;162,0;42,0;ctr;ctr
b;Artificial Discrimination;162,0;43,0;ctr;ctr
b;Artificial Discrimination;162,0;44,0;str;ctr
b;Artificial Discrimination;162,0;45,0;str;ctr
b;Artificial Discrimination;162,0;50,0;str;ctr
b;Artificial Discrimination;162,0;51,0;str;str
b;Artificial Discrimination;162,0;52,0;str;str
b;Artificial Discrimination;162,0;53,0;str;ctr
b;Artificial Discrimination;162,0;54,0;str;str
b;Artificial Discrimination;162,0;55,0;str;str
b;Artificial Discrimination;162,0;56,0;str;ctr
b;Artificial Discrimination;162,0;57,0;str;ctr
b;Artificial Discrimination;162,0;58,0;str;ctr
b;Artificial Discrimination;162,0;59,0;str;ctr
b;Artificial Discrimination;162,0;60,0;str;ctr
b;Artificial Discrimination;162,0;61,0;str;ctr
b;Artificial Discrimination;162,0;74,0;str;ctr
b;Artificial Discrimination;162,0;75,0;str;str
b;Artificial Discrimination;162,0;76,0;str;str
b;Artificial Discrimination;162,0;77,0;ctr;str
b;Artificial Discrimination;162,0;78,0;str;ctr
b;Artificial Discrimination;162,0;79,0;str;str
b;Artificial Discrimination;162,0;80,0;ctr;ctr
b;Artificial Discrimination;162,0;81,0;ctr;ctr
b;Artificial Discrimination;162,0;82,0;ctr;str
b;Artificial Discrimination;162,0;83,0;ctr;ctr
b;Artificial Discrimination;162,0;84,0;ctr;str
b;Artificial Discrimination;162,0;85,0;str;ctr
b;Artificial Discrimination;162,0;86,0;ctr;ctr
b;Artificial Discrimination;162,0;87,0;ctr;ctr
b;Artificial Discrimination;162,0;88,0;str;str
b;Artificial Discrimination;162,0;107,0;str;str
b;Artificial Discrimination;162,0;108,0;ctr;str
b;Artificial Discrimination;162,0;109,0;ctr;ctr
b;Artificial Discrimination;162,0;110,0;str;ctr
b;Artificial Discrimination;162,0;111,0;str;ctr
b;Artificial Discrimination;162,0;112,0;str;ctr
b;Artificial Discrimination;162,0;113,0;str;str
b;Artificial Discrimination;162,0;114,0;ctr;str
b;Artificial Discrimination;162,0;115,0;str;ctr
b;Artificial Discrimination;162,0;116,0;ctr;ctr
b;Artificial Discrimination;162,0;117,0;ctr;str
b;Artificial Discrimination;162,0;118,0;str;ctr
b;Artificial Discrimination;162,0;119,0;ctr;ctr
b;Artificial Discrimination;162,0;120,0;str;str
b;Artificial Discrimination;162,0;121,0;str;str
b;Artificial Discrimination;162,0;122,0;str;str
b;Artificial Discrimination;162,0;123,0;ctr;ctr
b;Artificial Discrimination;162,0;124,0;str;ctr
b;Artificial Discrimination;162,0;125,0;ctr;str
b;Artificial Discrimination;162,0;126,0;str;ctr
b;Artificial Discrimination;162,0;127,0;str;ctr
b;Artificial Discrimination;162,0;128,0;ctr;str
b;Artificial Discrimination;162,0;129,0;str;ctr
b;Artificial Discrimination;162,0;130,0;str;ctr
b;Artificial Discrimination;162,0;131,0;ctr;ctr
b;Artificial Discrimination;162,0;132,0;str;ctr
b;Artificial Discrimination;162,0;133,0;str;ctr
b;Artificial Discrimination;162,0;134,0;str;ctr
b;Artificial Discrimination;162,0;135,0;str;str
b;Artificial Discrimination;163,0;10,0;ctr;ctr
b;Artificial Discrimination;163,0;11,0;ctr;str
b;Artificial Discrimination;163,0;23,0;str;str
b;Artificial Discrimination;163,0;24,0;ctr;ctr
b;Artificial Discrimination;163,0;25,0;str;str
b;Artificial Discrimination;163,0;26,0;ctr;ctr
b;Artificial Discrimination;163,0;27,0;str;str
b;Artificial Discrimination;163,0;28,0;str;str
b;Artificial Discrimination;163,0;29,0;str;str
b;Artificial Discrimination;163,0;30,0;ctr;str
b;Artificial Discrimination;163,0;31,0;ctr;ctr
b;Artificial Discrimination;163,0;32,0;str;str
b;Artificial Discrimination;163,0;41,0;ctr;str
b;Artificial Discrimination;163,0;42,0;ctr;ctr
b;Artificial Discrimination;163,0;43,0;ctr;str
b;Artificial Discrimination;163,0;44,0;ctr;ctr
b;Artificial Discrimination;163,0;45,0;str;str
b;Artificial Discrimination;163,0;46,0;ctr;ctr
b;Artificial Discrimination;163,0;47,0;str;ctr
b;Artificial Discrimination;163,0;48,0;ctr;str
b;Artificial Discrimination;163,0;49,0;str;str
b;Artificial Discrimination;163,0;50,0;str;ctr
b;Artificial Discrimination;163,0;54,0;str;str
b;Artificial Discrimination;163,0;55,0;ctr;str
b;Artificial Discrimination;163,0;56,0;ctr;ctr
b;Artificial Discrimination;163,0;57,0;str;str
b;Artificial Discrimination;163,0;58,0;ctr;str
b;Artificial Discrimination;163,0;59,0;str;str
b;Artificial Discrimination;163,0;60,0;ctr;ctr
b;Artificial Discrimination;163,0;61,0;str;str
b;Artificial Discrimination;163,0;62,0;ctr;str
b;Artificial Discrimination;163,0;63,0;ctr;str
b;Artificial Discrimination;163,0;64,0;str;str
b;Artificial Discrimination;163,0;65,0;ctr;ctr
b;Artificial Discrimination;163,0;66,0;ctr;ctr
b;Artificial Discrimination;163,0;67,0;str;str
b;Artificial Discrimination;163,0;68,0;str;ctr
b;Artificial Discrimination;163,0;69,0;ctr;ctr
b;Artificial Discrimination;163,0;70,0;str;ctr
b;Artificial Discrimination;163,0;76,0;ctr;str
b;Artificial Discrimination;163,0;77,0;ctr;ctr
b;Artificial Discrimination;163,0;78,0;ctr;str
b;Artificial Discrimination;163,0;79,0;ctr;str
b;Artificial Discrimination;163,0;80,0;str;ctr
b;Artificial Discrimination;163,0;81,0;str;ctr
b;Artificial Discrimination;163,0;82,0;ctr;ctr
b;Artificial Discrimination;163,0;83,0;ctr;ctr
b;Artificial Discrimination;163,0;84,0;ctr;ctr
b;Artificial Discrimination;163,0;85,0;str;str
b;Artificial Discrimination;163,0;86,0;str;str
b;Artificial Discrimination;163,0;87,0;ctr;str
b;Artificial Discrimination;163,0;88,0;str;ctr
b;Artificial Discrimination;163,0;89,0;str;str
b;Artificial Discrimination;163,0;90,0;str;ctr
b;Artificial Discrimination;163,0;91,0;ctr;str
b;Artificial Discrimination;163,0;92,0;str;ctr
b;Artificial Discrimination;163,0;93,0;str;str
b;Artificial Discrimination;163,0;94,0;str;ctr
b;Artificial Discrimination;163,0;95,0;ctr;str
b;Artificial Discrimination;163,0;104,0;ctr;str
b;Artificial Discrimination;163,0;105,0;ctr;ctr
b;Artificial Discrimination;163,0;106,0;str;ctr
b;Artificial Discrimination;163,0;107,0;ctr;ctr
b;Artificial Discrimination;163,0;108,0;str;str
b;Artificial Discrimination;163,0;109,0;ctr;str
b;Artificial Discrimination;163,0;110,0;str;ctr
b;Artificial Discrimination;163,0;111,0;ctr;ctr
b;Artificial Discrimination;163,0;112,0;str;str
b;Artificial Discrimination;163,0;113,0;ctr;str
b;Artificial Discrimination;163,0;114,0;ctr;ctr
b;Artificial Discrimination;163,0;115,0;ctr;ctr
b;Artificial Discrimination;163,0;116,0;str;ctr
b;Artificial Discrimination;163,0;117,0;str;ctr
b;Artificial Discrimination;163,0;118,0;ctr;ctr
b;Artificial Discrimination;163,0;119,0;str;ctr
b;Artificial Discrimination;163,0;120,0;str;str
b;Artificial Discrimination;163,0;121,0;ctr;str
b;Artificial Discrimination;163,0;122,0;ctr;str
b;Artificial Discrimination;163,0;123,0;str;ctr
b;Artificial Discrimination;163,0;124,0;ctr;ctr
b;Artificial Discrimination;163,0;125,0;str;ctr
b;Artificial Discrimination;163,0;126,0;ctr;ctr
b;Artificial Discrimination;163,0;127,0;str;ctr
b;Artificial Discrimination;163,0;128,0;str;str
b;Artificial Discrimination;163,0;129,0;str;ctr
b;Artificial Discrimination;163,0;136,0;ctr;str
b;Artificial Discrimination;163,0;137,0;ctr;ctr
b;Artificial Discrimination;163,0;138,0;str;ctr
b;Artificial Discrimination;163,0;139,0;str;ctr
b;Artificial Discrimination;163,0;140,0;str;str
b;Artificial Discrimination;163,0;141,0;str;ctr
b;Artificial Discrimination;163,0;142,0;ctr;ctr
b;Artificial Discrimination;163,0;143,0;str;ctr
b;Artificial Discrimination;163,0;144,0;str;str
b;Artificial Discrimination;163,0;145,0;str;ctr
b;Artificial Discrimination;163,0;146,0;str;str
b;Artificial Discrimination;163,0;147,0;str;str
b;Artificial Discrimination;163,0;148,0;str;ctr
b;Artificial Discrimination;163,0;149,0;str;ctr
b;Artificial Discrimination;163,0;150,0;str;str
b;Artificial Discrimination;163,0;151,0;str;str
b;Artificial Discrimination;163,0;152,0;ctr;str
b;Artificial Discrimination;163,0;153,0;ctr;str
b;Artificial Discrimination;163,0;154,0;ctr;ctr
b;Artificial Discrimination;163,0;155,0;str;ctr
b;Artificial Discrimination;163,0;156,0;str;str
b;Artificial Discrimination;163,0;157,0;ctr;str
b;Artificial Discrimination;163,0;158,0;str;ctr
b;Artificial Discrimination;163,0;159,0;str;str
b;Artificial Discrimination;163,0;160,0;ctr;str
b;Artificial Discrimination;163,0;178,0;ctr;ctr
b;Artificial Discrimination;163,0;179,0;ctr;str
b;Artificial Discrimination;163,0;180,0;str;ctr
b;Artificial Discrimination;163,0;181,0;ctr;str
b;Artificial Discrimination;163,0;191,0;ctr;str
b;Artificial Discrimination;163,0;192,0;str;ctr
b;Artificial Discrimination;163,0;193,0;ctr;str
b;Artificial Discrimination;163,0;194,0;str;ctr
b;Artificial Discrimination;163,0;195,0;str;ctr
b;Artificial Discrimination;163,0;196,0;ctr;str
b;Artificial Discrimination;163,0;197,0;ctr;ctr
b;Artificial Discrimination;163,0;198,0;str;ctr
b;Artificial Discrimination;163,0;199,0;ctr;str
b;Artificial Discrimination;163,0;215,0;str;str
b;Artificial Discrimination;163,0;216,0;ctr;ctr
b;Artificial Discrimination;163,0;217,0;ctr;ctr
b;Artificial Discrimination;163,0;218,0;str;ctr
b;Artificial Discrimination;164,0;3,0;str;str
b;Artificial Discrimination;164,0;4,0;str;str
b;Artificial Discrimination;164,0;8,0;str;str
b;Artificial Discrimination;164,0;9,0;ctr;str
b;Artificial Discrimination;164,0;10,0;ctr;ctr
b;Artificial Discrimination;164,0;11,0;str;ctr
b;Artificial Discrimination;164,0;12,0;str;str
b;Artificial Discrimination;164,0;13,0;ctr;ctr
b;Artificial Discrimination;164,0;14,0;ctr;str
b;Artificial Discrimination;164,0;32,0;str;ctr
b;Artificial Discrimination;164,0;33,0;str;ctr
b;Artificial Discrimination;164,0;41,0;ctr;ctr
b;Artificial Discrimination;164,0;42,0;ctr;ctr
b;Artificial Discrimination;164,0;43,0;str;str
b;Artificial Discrimination;164,0;44,0;ctr;str
b;Artificial Discrimination;164,0;45,0;ctr;str
b;Artificial Discrimination;164,0;46,0;str;ctr
b;Artificial Discrimination;164,0;47,0;ctr;ctr
b;Artificial Discrimination;164,0;48,0;ctr;str
b;Artificial Discrimination;164,0;58,0;str;ctr
b;Artificial Discrimination;164,0;59,0;ctr;ctr
b;Artificial Discrimination;164,0;60,0;str;str
b;Artificial Discrimination;164,0;61,0;ctr;ctr
b;Artificial Discrimination;164,0;62,0;str;str
b;Artificial Discrimination;164,0;63,0;str;str
b;Artificial Discrimination;164,0;64,0;ctr;ctr
b;Artificial Discrimination;164,0;65,0;ctr;str
b;Artificial Discrimination;164,0;66,0;str;str
b;Artificial Discrimination;164,0;67,0;ctr;ctr
b;Artificial Discrimination;164,0;68,0;str;str
b;Artificial Discrimination;164,0;69,0;ctr;str
b;Artificial Discrimination;164,0;70,0;ctr;str
b;Artificial Discrimination;164,0;71,0;ctr;str
b;Artificial Discrimination;164,0;72,0;ctr;ctr
b;Artificial Discrimination;164,0;73,0;ctr;str
b;Artificial Discrimination;164,0;74,0;ctr;ctr
b;Artificial Discrimination;164,0;75,0;str;str
b;Artificial Discrimination;164,0;76,0;ctr;ctr
b;Artificial Discrimination;164,0;77,0;str;str
b;Artificial Discrimination;164,0;78,0;str;ctr
b;Artificial Discrimination;164,0;91,0;ctr;ctr
b;Artificial Discrimination;164,0;92,0;ctr;str
b;Artificial Discrimination;164,0;93,0;ctr;ctr
b;Artificial Discrimination;164,0;94,0;str;ctr
b;Artificial Discrimination;164,0;95,0;str;ctr
b;Artificial Discrimination;164,0;96,0;ctr;str
b;Artificial Discrimination;164,0;97,0;ctr;ctr
b;Artificial Discrimination;164,0;98,0;ctr;ctr
b;Artificial Discrimination;164,0;99,0;str;str
b;Artificial Discrimination;164,0;100,0;str;str
b;Artificial Discrimination;164,0;101,0;str;str
b;Artificial Discrimination;164,0;102,0;str;ctr
b;Artificial Discrimination;164,0;103,0;str;ctr
b;Artificial Discrimination;164,0;104,0;ctr;ctr
b;Artificial Discrimination;164,0;105,0;ctr;str
b;Artificial Discrimination;164,0;122,0;str;str
b;Artificial Discrimination;164,0;123,0;ctr;str
b;Artificial Discrimination;164,0;124,0;str;str
b;Artificial Discrimination;164,0;125,0;str;str
b;Artificial Discrimination;164,0;126,0;ctr;ctr
b;Artificial Discrimination;164,0;127,0;str;ctr
b;Artificial Discrimination;164,0;128,0;str;ctr
b;Artificial Discrimination;164,0;129,0;ctr;str
b;Artificial Discrimination;164,0;130,0;ctr;ctr
b;Artificial Discrimination;164,0;131,0;str;str
b;Artificial Discrimination;164,0;132,0;str;ctr
b;Artificial Discrimination;164,0;133,0;ctr;ctr
b;Artificial Discrimination;164,0;134,0;str;ctr
b;Artificial Discrimination;164,0;135,0;str;ctr
b;Artificial Discrimination;164,0;136,0;str;ctr
b;Artificial Discrimination;164,0;137,0;str;str
b;Artificial Discrimination;164,0;138,0;ctr;ctr
b;Artificial Discrimination;164,0;139,0;str;ctr
b;Artificial Discrimination;164,0;140,0;ctr;ctr
b;Artificial Discrimination;164,0;141,0;str;str
b;Artificial Discrimination;164,0;142,0;str;str
b;Artificial Discrimination;164,0;143,0;str;ctr
b;Artificial Discrimination;164,0;159,0;ctr;ctr
b;Artificial Discrimination;164,0;160,0;str;str
b;Artificial Discrimination;164,0;161,0;ctr;ctr
b;Artificial Discrimination;164,0;162,0;str;ctr
b;Artificial Discrimination;164,0;163,0;str;ctr
b;Artificial Discrimination;164,0;164,0;str;str
b;Artificial Discrimination;164,0;165,0;ctr;ctr
b;Artificial Discrimination;164,0;166,0;ctr;ctr
b;Artificial Discrimination;164,0;167,0;ctr;ctr
b;Artificial Discrimination;164,0;168,0;ctr;ctr
b;Artificial Discrimination;164,0;169,0;str;str
b;Artificial Discrimination;164,0;170,0;ctr;ctr
b;Artificial Discrimination;164,0;171,0;str;ctr
b;Artificial Discrimination;164,0;172,0;ctr;str
b;Artificial Discrimination;164,0;187,0;str;str
b;Artificial Discrimination;164,0;188,0;str;ctr
b;Artificial Discrimination;164,0;189,0;str;ctr
b;Artificial Discrimination;164,0;190,0;str;str
b;Artificial Discrimination;164,0;191,0;str;str
b;Artificial Discrimination;164,0;192,0;ctr;str
b;Artificial Discrimination;164,0;193,0;str;str
b;Artificial Discrimination;164,0;194,0;str;str
b;Artificial Discrimination;164,0;195,0;ctr;ctr
b;Artificial Discrimination;164,0;196,0;str;str
b;Artificial Discrimination;164,0;197,0;str;str
b;Artificial Discrimination;164,0;198,0;str;str
b;Artificial Discrimination;164,0;199,0;str;str
b;Artificial Discrimination;164,0;200,0;str;str
b;Artificial Discrimination;164,0;201,0;ctr;str
b;Artificial Discrimination;164,0;202,0;str;str
